url	tier	score	archetype	reason
https://jobs.ashbyhq.com/decagon/8c40fb7a-5f25-4112-a1df-f1c22b81042c	1	0	?	score-fail: 
https://jobs.lever.co/mistral/715aba24-6c75-40a6-a978-ac6ebbebece5	1	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/openai/8cf573f3-2268-44f7-8068-f2e60af5fc69	1	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/Job/remote-us-ai-program-manager-jobs-SRCH_IL.0,9_IS11047_KO10,28.htm	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/Job/remote-us-ai-enablement-jobs-SRCH_IL.0,9_IS11047_KO10,23.htm	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10391033/sr-applied-ai-solutions-architect-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10390079/principal-applied-ai-solutions-architect-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10401999/senior-applied-ai-solutions-architect-federal-financial	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3177010/private-equity-ai-solutions-architect-aws-private-equity	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10392783/sr-applied-ai-solutions-architect-public-sector-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10392784/sr-applied-ai-solutions-architect-public-sector-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10384575/senior-ai-specialist-solutions-architect-aws	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3193875/principal-ai-solution-architect-data-ai-specialist-solutions-architect-team	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3143322/sr-solutions-architect-ai-engineering	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3196089/sr-analytics-ai-specialist-solutions-architect-ags-us-specialist-sa-fsi	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10381789/sr-analytics-ai-specialist-solutions-architect-ags-namer-us-cov-spec-sa-data-ai-analytics	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10382310/specialist-solutions-architect-ai-ml-specialist-team	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3102492/sr-solutions-architect-dynamodb-ai-ops	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3124631/sr-solutions-architect-applied-ai-for-supply-chain-aws-solutions	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10390261/private-equity-genai-solutions-architect-aws-private-equity	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3187906/sr-genai-ml-specialist-solutions-architect-aspi-auto-manufacturing	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10377795/sr-solutions-architect-retail-cpg-aws	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10393427/sr-applied-ai-solutions-architect-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10387521/senior-applied-ai-solutions-architect-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10393778/senior-applied-ai-solutions-architect-amazon-connect-aws-applied-ai-solutions	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10396532/ai-specialist-solutions-architect-ags-us-specialist-sa-fsi	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10394850/senior-solutions-architect-data-analytics-ai-partner-solutions-architect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3193828/sr-ai-solution-architect-data-ai-specialist-solutions-architect-team	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/3185811/sr-genai-ml-specialist-solutions-architect-aspi-auto-manufacturing	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10401445/ai-specialist-solutions-architect-ags-us-specialist-sa-fsi	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10406768/sr-applied-ai-solutions-architect-public-sector-amazon-connect	2	0	?	score-fail: 
https://www.amazon.jobs/en/jobs/10407241/generative-ai-solutions-architect-aws-global-government-specialist-sa	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10396532/ai-ml-specialist-solutions-architect-capital-markets-ags-us-specialist-sa-fsi	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10408091/healthcare-life-sciences-solutions-architect-ai-solutions-hcls	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10401445/ai-ml-specialist-solutions-architect-banking-ags-us-specialist-sa-fsi	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10409696/sr-ai-solution-architect-data-ai-specialist-solutions-architect-team	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10409992/principal-applied-ai-solutions-architect-amazon-connect	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.amazon.jobs/en/jobs/10409967/senior-applied-ai-solutions-architect-amazon-connect-applied-ai-sa-aivt	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://remoteOK.com/remote-jobs/remote-applied-ai-engineer-europe-amigo-1131296	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://remoteOK.com/remote-jobs/remote-principal-customer-solutions-architect-caylent-1131281	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://weworkremotely.com/remote-jobs/digitalocean-staff-ai-product-manager	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://remoteOK.com/remote-jobs/remote-hq-ai-enablement-lead-everfield-1131322	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/notion/10437426-14c8-4c45-8075-67959ce80393	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/notion/b50c884e-1170-46d2-ae4c-3f559d2c98c4	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/notion/2ca618b4-2223-47ca-b1f0-84ac101fcd90	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/notion/99dc5af9-281a-4c8e-8084-424927008b3b	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/notion/1cd3f44f-aa30-44a6-a64b-c7bfc813eeb9	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/ramp/deca582c-a1d0-4705-9975-60aed81ba89f	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://jobs.ashbyhq.com/ramp/d204e136-2749-42de-82b4-88a0dd352090	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://stripe.com/jobs/search?gh_jid=7249744	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://stripe.com/jobs/search?gh_jid=7396509	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://stripe.com/jobs/search?gh_jid=7703909	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://stripe.com/jobs/search?gh_jid=7462261	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://stripe.com/jobs/search?gh_jid=7386950	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://weworkremotely.com/remote-jobs/trace3-sr-cloud-solutions-architect-devops-remote	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://remoteOK.com/remote-jobs/remote-vice-president-of-global-customer-success-amp-support-jumpcloud-1131411	2	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4403698664	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4323711316	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4374636120	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4403639890	3	0	?	score-fail: 
https://www.linkedin.com/jobs/view/4358246846	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010107159671	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010108338655	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010110285691	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010107975838	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114662187	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114631437	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114933741	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010109660654	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010110936449	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010100221598	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114214661	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114214815	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114990770	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010108696292	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010112456206	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010103720137	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1009943480738	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010112183170	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114990937	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/Job/jobs.htm	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010102962677	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010111525814	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114969757	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010107265338	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010100471617	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010111168340	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114215061	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114362353	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010112322324	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010111357485	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114872047	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010103272330	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/Job/remote-us-communications-jobs-SRCH_IL.0,9_IS11047_KO10,24.htm	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010110278750	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1009890953086	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010100931280	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010103068840	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010103433368	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010115067504	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114399731	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4401999008	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4394644020	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4393948882	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4393978559	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4397322816	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4312240389	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4374622644	3	0	?	score-fail: 
https://www.linkedin.com/jobs/view/4407143336	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4373710539	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4373709593	3	0	?	score-fail: 
https://www.linkedin.com/jobs/view/4372912269	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4385309439	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4344850623	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407101988	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4383526962	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407141336	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4406898598	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4383168907	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4397400143	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4374683567	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4394252383	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4382795648	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4397445924	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4344855427	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4373718181	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4347927062	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4375657524	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4384640261	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4406223596	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4406252517	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4405181065	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4405977776	3	0	?	score-fail: 
https://www.linkedin.com/jobs/view/4407541336	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407127092	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4385170370	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407104483	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4393889145	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4384259738	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4385529665	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4375419766	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4397384357	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407112220	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4407101503	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4405915107	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4374675844	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.linkedin.com/jobs/view/4375848858	3	0	?	score-fail: 
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114412749	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010114208958	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010116329039	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010109381354	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010115883858	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010116103824	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010112406835	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010116324039	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010116294729	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
https://www.glassdoor.com/job-listing.htm?jobListingId=1010116294037	3	0	?	score-fail: claude error: Command failed: claude -p "# career-ops Haiku Triage — Quick
